ORDER_ID,PROFILE_ID,SUBMITTED_DATE,TAXONOMY_0,Hour
279009139,72492142,1/17/2018 13:02,Home & Kitchen,21
279487978,506979553,1/19/2018 16:36,Home & Kitchen,22
282343969,510384185,2/1/2018 18:00,Home & Kitchen,7
284474713,513843256,2/13/2018 16:01,Home & Kitchen,14
284893408,158535338,2/12/2018 15:49,Health & Beauty,11
285062563,513709432,2/13/2018 9:22,Home & Kitchen,9
69602615,83373413,11/1/2017 19:09,0,15
136370868,203141633,2/27/2018 17:49,Home & Kitchen,18
165065743,275400983,8/7/2017 11:56,Electronics,14
165256266,234304692,8/11/2017 12:10,Electronics,22
196146788,1140423,12/5/2017 11:48,0,9
225337804,434415475,9/7/2017 15:18,Electronics,11
228453277,438776422,9/20/2017 21:49,0,11
236162619,1064509,1/15/2018 13:17,Home & Kitchen,14
236854113,1065704,8/8/2017 11:02,Electronics,11
237080297,1064559,11/7/2017 14:19,0,18
238227572,1195330,10/25/2017 15:47,Home & Kitchen,12
240284631,1096295,1/2/2018 16:51,Home & Kitchen,14
240862727,456319027,8/1/2017 9:56,Home & Kitchen,15
240887274,158535338,8/1/2017 11:55,Home & Kitchen,14
241705963,457465300,8/4/2017 15:51,Electronics,9
242949770,459194092,8/14/2017 8:58,Other,17
243393128,1061115,8/14/2017 14:08,Other,13
245433806,158535338,8/24/2017 14:12,Electronics,16
246345329,463766917,8/28/2017 12:43,0,14
246549454,158535338,8/29/2017 13:40,0,9
246980833,158535338,8/31/2017 15:45,0,9
247239445,457085549,9/1/2017 16:28,Home & Kitchen,11
248739490,119932440,10/21/2017 18:52,Home & Kitchen,14
248851942,467377527,9/9/2017 8:44,Home & Kitchen,11
250174758,231086335,9/15/2017 23:15,Home & Kitchen,16
250428214,436908911,9/17/2017 11:05,Phones & Tabs,17
250534119,469806712,9/18/2017 0:27,Other,22
250534119,469806712,9/18/2017 0:27,Other,13
250651721,163327978,9/18/2017 16:05,Electronics,14
250784321,457085549,9/19/2017 12:18,0,22
251944121,471888998,9/26/2017 10:32,Other,12
251944121,471888998,9/26/2017 10:32,Other,17
251944848,1055153,9/26/2017 11:32,Home & Kitchen,17
255006362,158535338,10/10/2017 17:16,0,12
255006478,158535338,10/10/2017 17:42,Home & Kitchen,13
255261014,475696369,10/11/2017 16:31,0,11
255456827,158535338,10/12/2017 11:00,Home & Kitchen,17
256075550,477431404,10/14/2017 13:06,Other,16
256075550,477431404,10/14/2017 13:06,Other,20
258217968,480126265,10/22/2017 12:20,Home & Kitchen,17
258316738,480236560,10/22/2017 21:51,Health & Beauty,19
258431839,158535338,10/23/2017 14:48,Home & Kitchen,18
260287571,158535338,10/31/2017 14:56,0,14
263237268,158535338,11/13/2017 15:23,Home & Kitchen,4
263952386,362351659,12/7/2017 21:28,0,21
264943822,158535338,11/20/2017 14:09,Home & Kitchen,16
265977556,45536147,11/30/2017 14:58,Other,17
266096751,440017251,11/25/2017 11:57,Other,8
266582062,158535338,11/27/2017 12:01,0,15
267734958,492139079,12/1/2017 14:11,Electronics,14
268306523,492841303,12/3/2017 14:21,Home & Kitchen,12
269139896,493861021,12/6/2017 10:23,Other,11
270880736,7710728,12/12/2017 22:46,Home & Kitchen,15
271447869,158535338,12/15/2017 11:18,Home & Kitchen,14
271447905,158535338,12/15/2017 11:36,Home & Kitchen,11
272729969,158535338,12/20/2017 16:51,Home & Kitchen,20
272778557,145447685,12/20/2017 13:33,Electronics,13
272913624,158535338,12/21/2017 9:25,0,19
273418647,204327568,12/23/2017 13:17,Home & Kitchen,16
273673279,370339488,12/24/2017 17:54,Electronics,23
274013167,1094149,12/26/2017 14:21,Home & Kitchen,13
275218807,501571802,12/31/2017 13:14,Home & Kitchen,14
278219797,1177468,1/13/2018 21:47,Home & Kitchen,20
278885465,326614402,1/18/2018 16:31,Electronics,20
282606515,510993869,2/2/2018 18:22,0,10
283428288,464803660,2/6/2018 11:38,0,17
285643112,1182038,2/16/2018 11:06,Home & Kitchen,9
287245582,158535338,2/21/2018 9:31,Home & Kitchen,14
287321830,510869594,2/21/2018 15:40,Health & Beauty,10
288716680,518338752,2/26/2018 13:56,Other,16
78795061,92925190,11/2/2017 21:32,Home & Kitchen,16
171534177,1187790,1/5/2018 10:24,Home & Kitchen,16
187676328,321245631,8/23/2017 19:31,Other,0
203639188,392301323,8/31/2017 7:56,Other,18
203750158,1063407,10/23/2017 17:40,Other,16
221120056,407573125,11/27/2017 15:03,Electronics,14
234987014,1161413,9/18/2017 17:54,Other,11
238418723,372451893,12/27/2017 14:40,Home & Kitchen,21
239856048,454001310,10/27/2017 7:23,Other,12
242570932,1068112,8/9/2017 17:53,Other,15
243733823,457085549,8/16/2017 11:51,Home & Kitchen,12
243733978,158535338,8/16/2017 12:50,Home & Kitchen,10
245657393,462284301,8/25/2017 8:19,Other,16
245769695,462953216,8/25/2017 18:37,0,13
246395181,463782526,8/29/2017 12:19,Fashion,10
246549011,158535338,8/29/2017 10:30,Home & Kitchen,17
248412986,466583907,9/7/2017 7:44,Other,12
248453422,158535338,9/7/2017 14:24,Home & Kitchen,15
254354070,158535338,10/7/2017 15:09,0,12
254354101,158535338,10/7/2017 15:11,Home & Kitchen,16
255453385,476718218,10/12/2017 11:46,Home & Kitchen,12
260166581,1161091,10/31/2017 18:25,0,16
261165322,1056145,11/4/2017 13:02,Home & Kitchen,9
262643043,485690416,11/11/2017 0:39,Other,12
262745108,158535338,11/11/2017 12:13,Home & Kitchen,15
262860941,485930464,11/11/2017 22:53,Electronics,17
263968439,433549575,1/19/2018 14:08,0,9
264006911,487365294,11/16/2017 17:28,0,12
264930551,488553082,11/20/2017 13:39,Other,16
265265370,1107830,11/21/2017 17:59,Other,1
265480134,489212565,12/12/2017 12:12,Phones & Tabs,14
265674447,1097540,1/11/2018 16:50,Home & Kitchen,14
265902783,248777102,11/24/2017 15:02,Electronics,16
266344449,1063635,11/27/2017 6:22,Home & Kitchen,13
268022970,1069916,12/2/2017 16:24,0,14
268335384,1202615,12/3/2017 16:47,Home & Kitchen,19
268827826,158535338,12/5/2017 14:59,Home & Kitchen,9
269242177,101210349,12/16/2017 18:27,Home & Kitchen,12
273003660,498838037,12/21/2017 13:28,Health & Beauty,11
274221526,158855252,1/9/2018 11:17,Other,14
275672344,158535338,1/2/2018 18:23,Home & Kitchen,17
276025731,497333274,1/4/2018 11:31,Health & Beauty,17
277279616,158535338,1/10/2018 13:47,Home & Kitchen,19
277939988,505078333,1/12/2018 16:24,Electronics,14
281750208,494681448,1/30/2018 15:52,0,14
282126800,158535338,2/2/2018 11:22,Home & Kitchen,12
282606884,1077619,2/2/2018 18:28,0,15
282810346,1111336,2/3/2018 14:43,Electronics,20
283486234,1107799,2/6/2018 17:24,0,16
284632481,1077380,2/11/2018 10:41,Home & Kitchen,17
287061297,513755892,2/21/2018 14:33,0,11
287661528,517121567,2/22/2018 15:15,Electronics,11
288419043,378184321,2/25/2018 10:07,Home & Kitchen,15
161740111,1175746,1/14/2018 11:09,Electronics,11
204338517,1086609,8/3/2017 16:54,Electronics,16
209162808,411423127,2/23/2018 13:48,Phones & Tabs,23
220464486,1076443,11/20/2017 19:34,Home & Kitchen,14
232024482,1089228,12/18/2017 14:53,Home & Kitchen,10
237670314,179806384,8/5/2017 12:21,Home & Kitchen,19
238170456,1162365,8/30/2017 10:42,Electronics,10
239553028,1196562,11/16/2017 20:52,Home & Kitchen,20
241514823,381152710,8/3/2017 16:33,Home & Kitchen,13
242301557,375295863,8/8/2017 6:21,Home & Kitchen,13
242383172,158535338,8/8/2017 16:21,Home & Kitchen,11
242715120,458836818,8/10/2017 12:50,Home & Kitchen,13
242896957,1195719,8/11/2017 15:57,Electronics,11
243187876,1206503,8/14/2017 15:45,Home & Kitchen,10
243830936,150796481,8/16/2017 17:21,Health & Beauty,18
245274519,158535338,8/23/2017 16:14,Health & Beauty,17
246368437,462689481,8/28/2017 16:05,0,20
246573399,464114037,8/29/2017 13:36,0,2
246980233,158535338,8/31/2017 11:53,Health & Beauty,12
247419505,1103998,9/2/2017 10:10,0,18
248466893,1103892,9/7/2017 13:17,Electronics,10
248665222,101157739,9/8/2017 10:40,Home & Kitchen,17
249741772,1055980,11/19/2017 11:53,Health & Beauty,10
249923050,462689481,9/14/2017 16:49,0,18
250611579,469907898,9/18/2017 11:33,Electronics,13
250784225,158535338,9/19/2017 11:40,Home & Kitchen,18
250984361,158535338,9/20/2017 16:21,Home & Kitchen,16
251129545,1195548,10/14/2017 19:16,Other,15
251297922,158535338,9/22/2017 17:23,Home & Kitchen,13
251491032,471353945,9/23/2017 16:35,Other,14
251953957,471726040,9/26/2017 12:19,Baby & Kids,9
252565794,467039716,9/29/2017 12:15,Electronics,16
252623917,472869642,9/29/2017 17:33,Phones & Tabs,17
252978384,1051622,12/7/2017 18:17,Other,12
253433348,158535338,10/3/2017 12:26,Home & Kitchen,16
253670928,158535338,10/4/2017 16:09,Electronics,17
254968137,158535338,10/10/2017 12:32,Home & Kitchen,14
255497385,158535338,10/12/2017 13:03,0,13
255522881,1157275,10/12/2017 17:07,Electronics,17
255642956,261811559,10/12/2017 23:25,Electronics,14
257372642,158535338,10/19/2017 11:59,Home & Kitchen,13
257550060,479277238,10/19/2017 22:58,Other,19
257700251,1068525,10/25/2017 11:39,Home & Kitchen,19
258237854,480163869,10/22/2017 13:59,Electronics,11
258484315,480465222,10/23/2017 14:03,Other,16
258992697,163430452,11/7/2017 9:50,Home & Kitchen,13
260332610,482760492,10/31/2017 17:52,Phones & Tabs,13
261427753,484108621,11/5/2017 18:45,Home & Kitchen,19
261542187,158535338,11/6/2017 9:39,Home & Kitchen,20
263443154,430670790,11/14/2017 10:31,Other,16
263443154,430670790,11/14/2017 10:31,Other,16
263674636,447368958,11/15/2017 9:49,Electronics,9
264541220,163430220,12/18/2017 11:39,Electronics,11
265268631,193217616,11/25/2017 16:16,Electronics,8
265946247,489748690,11/24/2017 18:13,Home & Kitchen,16
265946788,1108912,12/23/2017 14:45,0,18
266297885,490344976,11/26/2017 10:16,Health & Beauty,5
266543151,158535338,11/27/2017 9:45,Other,16
266634685,490707141,11/27/2017 16:41,Electronics,10
267108996,158535338,11/29/2017 11:08,Home & Kitchen,11
267426214,158535338,11/30/2017 11:57,Home & Kitchen,13
267797119,492224155,12/1/2017 18:39,Home & Kitchen,13
268371922,1214258,12/3/2017 19:46,Home & Kitchen,10
268910729,493566458,12/7/2017 12:57,Home & Kitchen,16
269173908,493890174,12/6/2017 11:55,Home & Kitchen,11
269363484,494159200,12/7/2017 4:59,Phones & Tabs,17
270221748,1052896,12/10/2017 13:27,0,17
271739293,322342510,2/14/2018 15:21,Home & Kitchen,14
274502403,500644272,12/28/2017 13:04,Electronics,10
274978636,501258038,12/30/2017 12:19,Electronics,21
274989452,501274735,12/30/2017 12:45,Home & Kitchen,10
275058133,501355873,12/30/2017 20:24,Electronics,10
279487336,1091673,1/19/2018 16:21,Other,18
280256625,1071293,2/2/2018 9:33,0,10
280874142,492609235,1/26/2018 12:10,Electronics,12
281665085,158535338,1/30/2018 9:11,0,16
282755378,511241628,2/3/2018 9:30,0,14
283911175,158535338,2/8/2018 11:36,Home & Kitchen,12
286683120,158535338,2/19/2018 9:25,Home & Kitchen,16
287596988,1099966,2/27/2018 11:40,0,14
138937062,212431805,12/2/2017 22:08,Phones & Tabs,23
159518103,1094476,12/8/2017 12:21,Home & Kitchen,17
180538912,311039349,9/28/2017 0:19,Electronics,10
200858152,1052824,8/31/2017 22:08,Phones & Tabs,13
205618429,1177011,8/9/2017 9:24,Home & Kitchen,14
222478523,211996929,8/29/2017 9:52,Fashion,11
237642275,1091567,11/11/2017 11:22,0,19
240887334,158535338,8/1/2017 12:19,Home & Kitchen,15
241672170,457398595,8/4/2017 12:07,Home & Kitchen,10
243104926,145447685,8/14/2017 12:25,Electronics,18
243793381,460060704,8/16/2017 12:50,Other,15
244543905,461394057,9/23/2017 21:46,0,13
246286299,158535338,8/28/2017 9:39,0,20
246573769,13539915,8/29/2017 13:41,Phones & Tabs,16
246773070,158535338,8/30/2017 10:50,Home & Kitchen,16
247222056,464970635,9/1/2017 11:44,Home & Kitchen,10
247674872,462689481,9/3/2017 17:25,0,12
248417255,426122810,1/3/2018 13:56,Home & Kitchen,19
249625701,158535338,9/13/2017 11:46,Home & Kitchen,11
249875738,462689481,9/14/2017 16:22,0,16
250267546,158535338,9/16/2017 16:42,0,17
251385935,471120162,9/22/2017 22:15,Home & Kitchen,12
255048827,469748747,10/10/2017 20:25,Electronics,8
256545340,158535338,10/16/2017 9:24,Home & Kitchen,15
256605367,1116369,10/17/2017 18:08,Other,11
256605367,1116369,10/17/2017 18:08,Home & Kitchen,16
257437619,158535338,10/19/2017 16:42,Home & Kitchen,16
257463759,479189050,10/19/2017 15:58,0,11
258236211,480138942,10/22/2017 13:37,Health & Beauty,14
258437055,480384766,10/26/2017 12:25,Phones & Tabs,8
258503475,480484898,10/23/2017 15:30,Electronics,14
258723802,480751984,10/24/2017 17:28,Electronics,13
260321523,358492568,10/31/2017 15:34,Electronics,19
260720735,158535338,11/2/2017 15:34,Home & Kitchen,13
260752838,64471907,11/24/2017 11:33,Home & Kitchen,19
262236505,1063214,11/10/2017 10:53,Health & Beauty,17
264276431,1211606,11/21/2017 11:17,Electronics,13
264634977,327127013,11/28/2017 9:08,Home & Kitchen,18
264975612,488602876,11/20/2017 17:24,Electronics,18
266151267,1068112,11/25/2017 17:24,Other,16
267464981,491806999,11/30/2017 13:47,Other,10
268060091,492576475,12/2/2017 16:41,Home & Kitchen,17
269428610,158535338,12/7/2017 16:38,Home & Kitchen,16
269874396,258229231,12/10/2017 20:05,Phones & Tabs,9
269983299,494935848,12/9/2017 11:59,0,15
270227008,487193873,12/10/2017 13:26,Health & Beauty,14
271327127,158535338,12/14/2017 16:42,Home & Kitchen,11
272742711,178699804,12/21/2017 13:19,Phones & Tabs,13
272759000,498508010,12/20/2017 11:43,Other,19
273439948,475651488,12/23/2017 15:20,Other,11
273629829,96988913,12/24/2017 13:37,Other,23
274810458,500646495,12/29/2017 15:45,Home & Kitchen,12
277733212,1050587,1/19/2018 21:16,Home & Kitchen,11
278597059,132447371,2/26/2018 7:38,Electronics,10
279096635,158535338,1/18/2018 17:52,0,11
279651549,507247801,1/20/2018 12:43,Electronics,11
280219874,1058312,1/23/2018 10:47,Sports & Fitness,14
281084723,509015815,1/27/2018 10:56,Home & Kitchen,14
281112457,508827255,1/27/2018 14:29,Home & Kitchen,12
282831040,302142056,2/5/2018 13:30,Home & Kitchen,13
283428299,512026005,2/6/2018 11:39,0,13
283467710,512068954,2/6/2018 15:58,0,14
283497664,410304165,2/6/2018 19:12,Home & Kitchen,17
286163560,123929439,2/17/2018 10:47,Other,11
287362596,516792509,2/21/2018 17:09,Other,15
136809295,204582562,1/5/2018 12:56,Electronics,16
190175768,350055621,10/18/2017 17:02,Home & Kitchen,15
192918736,1070811,9/22/2017 9:57,Home & Kitchen,9
194393409,1079749,2/27/2018 7:12,Other,2
195588421,133744213,10/28/2017 14:43,Electronics,12
213723905,280095005,10/4/2017 21:12,Home & Kitchen,10
220974724,1059704,11/24/2017 22:55,Phones & Tabs,10
224030053,192530315,10/31/2017 20:18,Electronics,10
228520756,438831086,8/6/2017 15:18,Baby & Kids,17
234745224,1176956,8/9/2017 17:23,Home & Kitchen,16
234962114,1061908,1/1/2018 20:30,Other,9
242234576,64198027,8/28/2017 14:05,0,17
242511762,158535338,8/9/2017 15:22,Health & Beauty,8
242813865,158535338,8/11/2017 10:20,Home & Kitchen,2
242885824,158535338,8/11/2017 16:55,Home & Kitchen,11
242910968,1073738,8/11/2017 14:06,Other,15
244888403,158535338,8/21/2017 17:34,Home & Kitchen,13
246286964,158535338,8/28/2017 14:24,Health & Beauty,20
246687977,158535338,8/30/2017 10:38,Home & Kitchen,16
248907492,1100058,9/9/2017 14:51,Other,13
248963236,346486564,9/9/2017 20:51,Other,17
249224621,158535338,9/11/2017 12:06,0,16
249625958,158535338,9/13/2017 14:04,Home & Kitchen,18
249861143,464183288,9/14/2017 11:01,Electronics,9
253231401,158535338,10/2/2017 15:29,Home & Kitchen,15
253403601,158535338,10/3/2017 10:54,0,20
253445051,158535338,10/3/2017 12:33,Home & Kitchen,14
253489261,1154360,10/3/2017 17:01,Home & Kitchen,16
254968308,158535338,10/10/2017 13:02,0,14
255449297,248777102,10/12/2017 15:08,0,16
256042948,158535338,10/14/2017 13:50,Home & Kitchen,17
256092346,248777102,10/16/2017 13:24,0,15
256905069,158535338,10/17/2017 14:58,Home & Kitchen,21
257455000,416058624,10/21/2017 14:24,Phones & Tabs,9
257460233,33575388,10/19/2017 19:10,0,11
258065583,479920109,10/21/2017 20:50,Home & Kitchen,14
258431584,158535338,10/23/2017 12:54,Home & Kitchen,12
258481491,26272940,11/8/2017 16:18,0,10
259119772,158535338,10/26/2017 12:35,Home & Kitchen,12
259856415,285764987,10/29/2017 12:14,Home & Kitchen,10
260382434,245678357,11/5/2017 12:52,Other,11
260743416,462958234,11/2/2017 12:20,Home & Kitchen,17
263158305,158535338,11/13/2017 8:34,Home & Kitchen,20
263324115,486490342,11/15/2017 10:42,Electronics,14
263920923,158535338,11/16/2017 16:39,Home & Kitchen,14
263930194,487285686,11/16/2017 11:31,Electronics,14
265925174,489794951,11/24/2017 16:08,Home & Kitchen,11
266821785,490938759,11/28/2017 12:34,Other,12
266878478,1075273,11/28/2017 16:11,Electronics,11
270774721,495985600,12/12/2017 13:52,Electronics,22
270803159,1083574,12/12/2017 16:07,Electronics,20
273407095,158535338,12/23/2017 12:37,0,14
274775149,1052569,2/23/2018 14:55,Brands,10
275044310,82656555,1/31/2018 23:58,Home & Kitchen,18
276719655,503408628,1/7/2018 17:50,Electronics,23
277890847,48916568,1/12/2018 13:11,Baby & Kids,11
279659271,149542606,1/21/2018 18:33,Home & Kitchen,12
280729595,435653779,1/25/2018 18:10,Other,12
281374210,509379939,1/28/2018 20:10,Home & Kitchen,12
286235717,515420761,2/17/2018 16:47,Home & Kitchen,16
286478692,515753983,2/18/2018 15:34,0,20
287594537,156010861,2/22/2018 10:38,Other,14
131268131,1125704,12/8/2017 16:50,Home & Kitchen,10
216906680,1117351,9/6/2017 22:16,Electronics,11
218520504,308492927,9/12/2017 14:49,Home & Kitchen,15
241477819,1066878,8/14/2017 17:21,0,3
241485649,104962507,8/3/2017 14:15,0,12
242207291,1080935,8/11/2017 17:42,Phones & Tabs,13
242511598,158535338,8/9/2017 14:06,Electronics,14
242511798,158535338,8/9/2017 15:35,Electronics,12
243427323,158535338,8/14/2017 14:28,Electronics,13
245154001,316792195,8/24/2017 7:25,0,12
245154001,316792195,8/24/2017 7:25,0,17
246286644,158535338,8/28/2017 12:17,0,14
246980482,158535338,8/31/2017 13:22,0,12
246980536,158535338,8/31/2017 13:27,0,15
248265477,1185572,9/6/2017 14:37,0,18
249084425,194724362,1/21/2018 22:13,Home & Kitchen,19
249298286,158535338,9/11/2017 16:58,Health & Beauty,11
249875910,462689481,9/14/2017 16:35,0,14
250995150,1055560,9/20/2017 14:44,Other,22
251128286,457085549,9/21/2017 12:33,Home & Kitchen,22
252160679,158535338,9/27/2017 17:10,0,21
252960488,283189499,10/22/2017 7:57,Home & Kitchen,16
255185393,158535338,10/11/2017 12:05,Home & Kitchen,19
256924129,144449752,10/18/2017 9:02,0,13
257708893,1081643,10/20/2017 12:57,Home & Kitchen,8
258019833,479860107,10/21/2017 17:23,Home & Kitchen,11
258253906,480184916,10/22/2017 15:42,0,22
258529707,480184588,10/23/2017 18:12,Electronics,16
259009824,416328938,10/25/2017 14:19,Electronics,23
260287280,163327978,10/31/2017 13:06,Sports & Fitness,11
260357840,482806488,10/31/2017 17:59,Electronics,15
260516978,1076068,11/4/2017 22:54,Phones & Tabs,18
260761635,1064786,12/14/2017 14:53,Home & Kitchen,17
261349927,484051604,11/5/2017 9:58,Phones & Tabs,10
266532572,158535338,11/27/2017 8:25,Home & Kitchen,12
268022989,492544372,12/2/2017 14:16,Electronics,16
268269299,492818457,12/3/2017 11:01,Electronics,15
268346949,492936322,12/3/2017 17:37,Other,17
269208611,427022108,12/12/2017 16:12,Home & Kitchen,12
271447634,158535338,12/15/2017 9:25,Home & Kitchen,16
271868314,1316267,1/10/2018 13:58,Other,0
271888970,356757266,12/17/2017 11:17,Home & Kitchen,17
271888970,356757266,12/17/2017 11:17,0,19
272720588,158535338,12/20/2017 8:47,Electronics,11
273003243,482760954,12/21/2017 13:19,Electronics,10
273407098,158535338,12/23/2017 12:37,Home & Kitchen,10
274142787,158535338,12/27/2017 8:30,0,12
274747418,500993374,12/29/2017 11:39,Home & Kitchen,10
276011653,467093446,1/4/2018 9:50,Electronics,19
276077492,158535338,1/5/2018 9:56,Home & Kitchen,17
276264582,502886507,1/5/2018 16:12,Electronics,12
276445853,503095460,1/6/2018 11:28,Home & Kitchen,13
277131114,158535338,1/9/2018 15:05,0,12
279203753,1068747,1/18/2018 11:07,Home & Kitchen,18
279658828,226568236,1/20/2018 13:00,Home & Kitchen,12
279943371,158535338,1/22/2018 15:48,Home & Kitchen,15
280091722,498780027,1/22/2018 18:56,Health & Beauty,12
280900521,158535338,1/27/2018 14:50,0,13
281665151,158535338,1/30/2018 10:52,Home & Kitchen,17
284888818,513760163,2/12/2018 15:20,Health & Beauty,17
287948302,158535338,2/23/2018 15:17,Home & Kitchen,13
113596474,1116913,11/24/2017 13:39,Home & Kitchen,14
141371593,1052133,8/30/2017 10:16,Electronics,14
190220394,1093181,1/14/2018 7:47,Home & Kitchen,16
191969738,355003314,8/19/2017 13:05,Health & Beauty,14
232518979,1103440,8/30/2017 13:46,Other,16
241051831,158535338,8/2/2017 13:29,Health & Beauty,12
241167423,456698084,8/7/2017 11:58,Sports & Fitness,13
242374696,128759940,8/8/2017 14:57,Other,13
242428270,1142223,8/20/2017 19:18,Home & Kitchen,12
243537251,155848614,8/15/2017 1:50,Electronics,8
243580000,454477324,8/15/2017 8:50,Electronics,12
244832577,457085549,8/21/2017 12:42,Home & Kitchen,18
244896224,457717968,8/22/2017 10:28,0,13
246632258,145447685,8/29/2017 18:51,Electronics,15
247222641,464970635,9/1/2017 11:56,Home & Kitchen,13
247416492,158535338,9/2/2017 14:26,Home & Kitchen,15
248271462,466522798,9/6/2017 14:53,Fashion,16
249472886,1128487,9/12/2017 11:53,Home & Kitchen,17
250086250,469156173,9/15/2017 13:14,Home & Kitchen,10
250858609,1077926,9/19/2017 20:22,Other,13
251297292,457085549,9/22/2017 12:49,Home & Kitchen,11
252191609,468274750,9/27/2017 16:43,Sports & Fitness,9
252611084,158535338,9/29/2017 15:48,0,15
254757281,302142056,10/9/2017 15:46,0,19
257018859,478590114,10/18/2017 9:34,Other,15
258020532,34522582,12/29/2017 20:45,Home & Kitchen,16
258044699,479900540,10/21/2017 19:31,Phones & Tabs,10
258967550,481021032,10/25/2017 10:10,Electronics,9
260281190,206530956,11/6/2017 12:32,Other,11
260554124,148244184,11/1/2017 13:58,Home & Kitchen,12
261184366,483800233,11/4/2017 13:43,Phones & Tabs,14
265859831,489735625,11/24/2017 12:10,Home & Kitchen,17
268334635,492619110,12/3/2017 16:36,Home & Kitchen,20
269214786,454087552,12/6/2017 16:34,Electronics,18
269993537,1184420,12/9/2017 12:42,Electronics,18
270490837,158535338,12/11/2017 19:18,Home & Kitchen,20
270742075,1115969,2/17/2018 19:52,Home & Kitchen,23
272300564,386273625,12/18/2017 16:31,Electronics,11
280304851,506080873,1/23/2018 18:36,Other,22
280608591,418512757,1/26/2018 0:18,0,17
282638820,511082557,2/2/2018 21:17,Health & Beauty,17
284643303,513458643,2/11/2018 12:05,0,10
286960387,209231513,2/20/2018 9:16,Other,22
287268217,509581450,2/21/2018 10:43,Electronics,14
288710114,518375795,2/26/2018 11:11,Home & Kitchen,14
111613508,1100816,1/13/2018 13:48,0,14
174169903,300377490,8/20/2017 5:23,Music,11
196722309,87087919,9/16/2017 12:28,Home & Kitchen,17
20557620,1100890,9/2/2017 11:38,Electronics,20
207271615,1056179,10/31/2017 21:09,0,15
221517051,428975431,11/24/2017 23:18,0,12
223341592,1098201,10/13/2017 9:46,Other,15
226917837,274359207,9/28/2017 13:51,Home & Kitchen,10
237066142,1053775,2/26/2018 6:55,Sports & Fitness,12
237700844,1154348,8/5/2017 13:28,Home & Kitchen,0
239687986,56383815,8/4/2017 16:35,Electronics,11
241858651,26274560,8/5/2017 11:42,Electronics,10
241862660,179806384,8/5/2017 12:24,Home & Kitchen,17
244632511,1164943,8/20/2017 12:19,Other,0
244821559,461771820,8/21/2017 13:19,Other,15
245035891,158535338,8/22/2017 15:48,0,0
245937415,457085549,8/26/2017 16:20,0,0
246368894,158535338,8/28/2017 16:48,Home & Kitchen,9
246394092,463835778,8/28/2017 16:57,Electronics,7
246549725,158535338,8/29/2017 15:35,0,15
246768623,422627575,8/30/2017 11:05,Home & Kitchen,16
248283046,281112230,9/6/2017 15:41,Home & Kitchen,14
248424617,1083810,9/15/2017 12:43,Electronics,13
248545076,466659509,9/7/2017 19:50,Other,11
249675118,214727887,9/13/2017 11:51,Electronics,12
249875804,462689481,9/14/2017 16:28,0,14
249895240,1212697,9/14/2017 16:41,Electronics,16
249923178,158535338,9/14/2017 17:11,Home & Kitchen,20
250284155,409854515,12/26/2017 18:27,Music,9
250637829,1118832,1/29/2018 22:47,Home & Kitchen,17
250784212,158535338,9/19/2017 11:39,Home & Kitchen,17
252480336,81086890,9/29/2017 17:21,0,11
254717483,475655696,10/9/2017 10:49,0,15
258300281,456637220,12/29/2017 18:42,Electronics,21
259395247,158535338,10/27/2017 12:16,Home & Kitchen,17
260047534,1050053,10/31/2017 11:43,Electronics,12
260287708,158535338,10/31/2017 15:51,Home & Kitchen,14
262361577,485367303,11/9/2017 22:54,Home & Kitchen,18
264165147,144938833,11/17/2017 8:53,Other,9
264912487,1066846,12/21/2017 12:45,Health & Beauty,19
265756770,463277074,11/24/2017 0:13,0,22
266144868,158535338,11/25/2017 15:22,0,11
266878245,1114748,12/2/2017 12:21,Home & Kitchen,15
267499369,125471217,12/11/2017 12:16,Fashion,15
269648530,158535338,12/8/2017 13:00,Electronics,10
270025184,495007756,12/9/2017 15:40,Home & Kitchen,10
272830312,498617614,12/20/2017 18:17,Home & Kitchen,12
273407108,158535338,12/23/2017 12:37,Home & Kitchen,15
274349753,158535338,12/28/2017 6:05,Home & Kitchen,16
274437851,158535338,12/28/2017 14:21,Home & Kitchen,18
275176192,1155248,12/31/2017 9:32,Other,6
275468977,1108376,1/22/2018 10:15,Sports & Fitness,20
276857065,503584765,1/8/2018 8:56,Electronics,12
277246341,504020081,2/4/2018 20:56,Electronics,7
277552627,504495651,1/11/2018 9:31,Home & Kitchen,14
277751153,504757388,1/11/2018 22:34,Home & Kitchen,16
280054250,507761939,1/22/2018 14:26,Other,18
280729096,497861448,1/25/2018 17:59,0,13
281618855,509705494,2/1/2018 19:54,Health & Beauty,16
283477074,465973655,2/6/2018 17:25,0,12
283916493,512560365,2/8/2018 17:27,Other,13
283921200,1127742,2/8/2018 12:36,Home & Kitchen,13
285352275,497861448,2/14/2018 12:01,Electronics,14
285942876,158535338,2/16/2018 16:24,Home & Kitchen,10
287028458,516100985,2/20/2018 14:35,Home & Kitchen,11
287421994,516853595,2/21/2018 21:45,Phones & Tabs,19
288986987,6786397,2/27/2018 8:56,0,11
117412864,1073554,8/28/2017 20:23,Fashion,22
123709008,1088352,12/17/2017 14:56,Home & Kitchen,17
129831623,181771310,12/2/2017 13:35,Electronics,10
169173809,1063000,8/9/2017 12:10,Other,15
194813484,344758824,12/23/2017 12:24,Home & Kitchen,12
199768252,380503514,8/3/2017 9:06,Home & Kitchen,23
